id;start_session;stop_session;sex;service_category;customer_category;number_person;assesment
8662;2022-04-20 06:46:14;2022-04-20 06:46:32;Female;med_service;individual;1;4
8401;2022-04-20 11:02:55;2022-04-20 11:22:11;Male;med_service;individual;3;4
9301;2022-04-20 11:57:20;2022-04-20 12:11:54;Female;info;individual;0;3
7667;2022-04-20 16:35:54;2022-04-20 16:36:08;Male;med_service;individual;2;1
1535;2022-04-20 19:05:00;2022-04-20 19:12:48;Male;info;individual;0;2
8881;2022-04-20 22:59:58;2022-04-20 23:27:13;Male;med_service;individual;3;1
4089;2022-04-21 00:35:00;2022-04-21 00:35:21;Female;med_service;individual;5;5
1205;2022-04-21 01:02:00;2022-04-21 01:04:54;Male;med_service;individual;4;3
7778;2022-04-21 03:06:11;2022-04-21 03:19:33;Female;med_service;individual;4;5
6977;2022-04-21 03:33:31;2022-04-21 03:34:05;Male;med_service;individual;2;1
9006;2022-04-21 12:21:52;2022-04-21 12:22:30;Female;med_service;individual;4;5
5038;2022-04-21 13:40:35;2022-04-21 13:54:58;Male;med_service;individual;3;3
4153;2022-04-21 14:55:33;2022-04-21 14:55:51;Male;med_service;individual;-1;2
3919;2022-04-21 15:27:49;2022-04-21 15:37:58;Female;med_service;individual;3;3
8302;2022-04-21 17:21:56;2022-04-21 17:34:37;Male;med_service;individual;4;2
2808;2022-04-21 17:45:27;2022-04-21 17:47:11;Female;med_service;individual;5;5
4745;2022-04-21 18:12:30;2022-04-21 18:13:30;Male;med_service;individual;4;4
1530;2022-04-21 18:29:40;2022-04-21 18:32:32;Female;info;individual;-1;2
5590;2022-04-21 18:39:17;2022-04-21 18:39:42;Male;info;individual;0;5
2590;2022-04-21 18:39:17;2022-04-21 18:56:54;Male;med_service;individual;4;2
4047;2022-04-21 21:58:25;2022-04-21 22:06:00;Female;med_service;individual;5;3
2550;2022-04-22 00:37:48;2022-04-22 00:42:45;Female;med_service;individual;4;1
4478;2022-04-22 00:48:05;2022-04-22 00:48:27;Female;med_service;individual;5;5
3389;2022-04-22 07:15:55;2022-04-22 07:23:35;Male;med_service;individual;4;2
922;2022-04-22 07:44:55;2022-04-22 08:07:44;Male;med_service;The business;34;2
2556;2022-04-22 10:29:39;2022-04-22 10:32:58;Male;med_service;individual;1;1
5874;2022-04-22 10:29:39;2022-04-22 11:17:10;Female;med_service;individual;4;5
7342;2022-04-22 11:51:19;2022-04-22 12:03:55;Female;med_service;individual;4;4
6202;2022-04-22 11:51:19;2022-04-22 18:03:11;Male;med_service;The business;41;4
7166;2022-04-22 12:03:55;2022-04-22 12:04:25;Female;med_service;individual;3;1
974;2022-04-22 12:04:25;2022-04-22 12:24:05;Male;med_service;individual;2;5
8984;2022-04-22 12:24:05;2022-04-22 12:31:44;Female;med_service;individual;4;1
9602;2022-04-22 12:31:44;2022-04-22 12:46:26;Female;med_service;individual;2;5
3752;2022-04-22 12:46:26;2022-04-22 13:04:38;Male;med_service;individual;5;2
6620;2022-04-22 13:04:38;2022-04-22 13:08:30;Female;med_service;individual;4;4
9288;2022-04-22 13:04:38;2022-04-22 13:18:27;Male;med_service;individual;3;2
2921;2022-04-22 13:18:27;2022-04-22 13:22:00;Male;med_service;individual;4;2
3867;2022-04-22 13:22:00;2022-04-22 13:22:24;Female;info;individual;-1;3
4686;2022-04-22 19:27:53;2022-04-22 19:28:26;Male;med_service;individual;1;3
3849;2022-04-22 21:48:22;2022-04-22 21:53:21;Female;med_service;individual;3;1
7280;2022-04-22 23:53:04;2022-04-23 00:08:30;Male;med_service;individual;5;2
1141;2022-04-23 00:51:45;2022-04-23 00:53:17;Female;med_service;individual;2;3
445;2022-04-23 01:06:22;2022-04-23 01:08:33;Male;med_service;individual;3;3
5242;2022-04-23 02:08:28;2022-04-23 02:14:46;Male;med_service;individual;2;4
7652;2022-04-23 02:08:28;2022-04-23 02:21:18;Male;med_service;individual;4;2
3388;2022-04-23 03:34:21;2022-04-23 03:34:59;Female;info;individual;-1;5
6025;2022-04-23 04:18:15;2022-04-23 04:21:08;Female;med_service;individual;4;3
3822;2022-04-23 10:53:57;2022-04-23 10:53:58;Female;med_service;individual;4;5
4413;2022-04-24 00:39:21;2022-04-24 00:43:55;Female;med_service;individual;1;3
2264;2022-04-24 04:18:42;2022-04-24 04:34:31;Female;med_service;individual;5;2
1480;2022-04-24 05:32:15;2022-04-24 05:49:16;Female;med_service;individual;3;4
6921;2022-04-24 08:16:49;2022-04-24 08:19:04;Female;med_service;individual;4;4
5377;2022-04-24 15:29:59;2022-04-24 15:30:57;Male;med_service;individual;3;4
5715;2022-04-24 18:07:10;2022-04-24 18:09:35;Female;info;individual;0;2
5340;2022-04-24 18:14:45;2022-04-24 18:40:45;Female;med_service;individual;5;3
5173;2022-04-24 19:04:05;2022-04-24 19:28:24;Male;med_service;individual;5;4
7824;2022-04-24 22:45:02;2022-04-24 22:47:35;Male;med_service;individual;4;2
3375;2022-04-25 01:55:46;2022-04-25 02:11:28;Male;med_service;individual;2;5
7693;2022-04-25 03:45:37;2022-04-25 04:02:49;Female;med_service;individual;4;3
1886;2022-04-25 04:31:31;2022-04-25 04:33:03;Female;info;individual;0;4
5352;2022-04-25 04:56:45;2022-04-25 05:28:10;Female;med_service;The business;41;4
2230;2022-04-25 09:05:19;2022-04-25 09:06:07;Female;info;individual;-1;2
1321;2022-04-25 09:31:18;2022-04-25 09:34:20;Female;med_service;individual;3;4
958;2022-04-25 11:47:55;2022-04-25 11:55:09;Male;med_service;individual;5;4
4909;2022-04-25 12:53:11;2022-04-25 12:53:17;Female;info;individual;-1;2
3238;2022-04-25 13:29:05;2022-04-25 13:45:50;Male;med_service;individual;2;1
5169;2022-04-25 21:05:53;2022-04-25 21:21:54;Male;med_service;individual;2;4
263;2022-04-25 23:47:04;2022-04-25 23:50:36;Female;med_service;individual;3;1
3158;2022-04-26 00:20:00;2022-04-26 00:24:54;Male;med_service;individual;2;1
4591;2022-04-26 08:15:39;2022-04-26 08:15:41;Female;med_service;individual;1;1
3187;2022-04-26 11:17:17;2022-04-26 11:30:34;Female;med_service;individual;5;3
8784;2022-04-26 11:55:53;2022-04-26 11:58:55;Female;med_service;individual;3;5
2009;2022-04-26 13:21:48;2022-04-26 13:22:58;Male;med_service;individual;1;4
1514;2022-04-26 15:42:00;2022-04-26 15:45:00;Male;med_service;individual;3;1
1822;2022-04-26 15:45:52;2022-04-26 15:58:24;Female;med_service;individual;2;4
7498;2022-04-26 18:08:43;2022-04-26 18:09:17;Female;med_service;individual;4;2
4020;2022-04-26 18:47:33;2022-04-26 19:26:17;Female;med_service;individual;3;5
9611;2022-04-27 05:40:27;2022-04-27 05:50:34;Female;med_service;The business;23;4
6729;2022-04-27 06:07:35;2022-04-27 06:09:54;Male;med_service;individual;4;2
6873;2022-04-27 06:11:33;2022-04-27 06:14:32;Male;med_service;individual;3;1
9363;2022-04-27 11:28:01;2022-04-27 11:38:28;Male;med_service;individual;2;3
3345;2022-04-27 12:35:12;2022-04-27 12:39:33;Male;med_service;individual;2;3
4026;2022-04-27 13:15:57;2022-04-27 13:17:32;Male;med_service;individual;1;1
4709;2022-04-27 14:32:44;2022-04-27 14:50:04;Male;med_service;individual;3;5
2045;2022-04-27 16:01:58;2022-04-27 16:04:05;Male;med_service;individual;2;5
3796;2022-04-27 16:13:52;2022-04-27 16:18:27;Male;med_service;individual;3;2
2384;2022-04-27 20:01:02;2022-04-27 20:23:45;Male;med_service;individual;4;2
4527;2022-04-28 05:51:36;2022-04-28 05:52:44;Male;info;individual;0;1
4819;2022-04-28 08:04:19;2022-04-28 08:09:59;Male;med_service;individual;2;3
1861;2022-04-28 11:02:48;2022-04-28 11:06:25;Male;med_service;The business;22;4
1692;2022-04-28 13:22:23;2022-04-28 13:32:08;Male;med_service;individual;4;5
1209;2022-04-28 14:00:03;2022-04-28 14:52:53;Male;med_service;individual;5;2
1131;2022-04-28 16:50:05;2022-04-28 17:06:43;Female;med_service;individual;4;5
1285;2022-04-28 19:04:26;2022-04-28 19:07:22;Male;med_service;individual;3;4
5460;2022-04-29 11:38:46;2022-04-29 11:38:58;Male;med_service;individual;3;4
900;2022-04-29 12:24:39;2022-04-29 13:23:41;Female;med_service;individual;5;5
4776;2022-04-29 16:01:26;2022-04-29 16:06:14;Male;med_service;individual;3;3
2988;2022-04-30 00:31:37;2022-04-30 00:44:48;Male;med_service;individual;3;1
1636;2022-04-30 00:58:57;2022-04-30 01:10:46;Male;med_service;individual;4;1
7936;2022-04-30 00:58:57;2022-04-30 01:24:16;Female;med_service;individual;3;3
7886;2022-04-30 00:58:57;2022-04-30 02:47:26;Female;med_service;The business;40;1
2119;2022-04-30 05:50:05;2022-04-30 05:58:53;Female;med_service;individual;3;4
2232;2022-04-30 07:31:24;2022-04-30 07:32:42;Female;med_service;individual;2;3
6636;2022-04-30 14:44:13;2022-04-30 14:50:59;Female;med_service;The business;25;4
371;2022-04-30 15:02:46;2022-04-30 15:03:54;Male;med_service;individual;3;2
6420;2022-04-30 15:11:36;2022-04-30 15:13:36;Female;med_service;individual;4;1
2878;2022-04-30 17:04:17;2022-04-30 17:11:47;Male;med_service;individual;2;2
9533;2022-04-30 17:04:17;2022-04-30 23:21:02;Female;med_service;The business;48;2
8354;2022-04-30 17:11:47;2022-04-30 17:28:53;Male;med_service;individual;5;2
1741;2022-04-30 17:28:53;2022-04-30 17:40:41;Male;med_service;individual;5;5
1056;2022-04-30 17:40:41;2022-04-30 17:45:43;Male;med_service;individual;4;5
1814;2022-04-30 17:45:43;2022-04-30 17:49:14;Female;med_service;individual;3;1
4305;2022-05-01 00:06:51;2022-05-01 00:11:18;Female;med_service;individual;2;5
941;2022-05-01 00:42:05;2022-05-01 01:05:28;Male;med_service;individual;3;1
5200;2022-05-01 03:08:01;2022-05-01 03:12:30;Male;info;individual;-1;3
3809;2022-05-01 03:08:01;2022-05-01 04:30:58;Female;med_service;individual;5;4
2323;2022-05-01 03:12:30;2022-05-01 03:20:49;Male;med_service;individual;5;5
9384;2022-05-01 05:06:32;2022-05-01 05:16:00;Male;info;individual;-1;4
3619;2022-05-01 05:26:56;2022-05-01 05:27:52;Male;med_service;individual;3;1
4996;2022-05-01 08:20:14;2022-05-01 08:31:19;Male;med_service;individual;2;5
6201;2022-05-01 09:13:46;2022-05-01 09:14:30;Female;med_service;individual;3;3
7176;2022-05-01 10:52:18;2022-05-01 10:52:39;Male;info;individual;-1;4
3608;2022-05-01 15:36:49;2022-05-01 15:43:25;Female;med_service;individual;5;5
9723;2022-05-01 15:59:40;2022-05-01 16:02:58;Female;med_service;individual;3;1
9487;2022-05-01 20:05:12;2022-05-01 20:20:18;Male;med_service;individual;5;3
5098;2022-05-02 00:21:58;2022-05-02 00:24:14;Female;med_service;individual;3;2
5622;2022-05-02 05:44:43;2022-05-02 05:47:24;Male;med_service;individual;3;3
4352;2022-05-02 05:44:43;2022-05-02 08:14:26;Male;med_service;The business;42;2
8193;2022-05-02 05:47:24;2022-05-02 05:47:40;Female;info;individual;0;1
9826;2022-05-02 05:47:40;2022-05-02 05:50:38;Female;med_service;individual;2;5
6255;2022-05-02 05:50:38;2022-05-02 06:06:36;Female;med_service;The business;27;5
2965;2022-05-02 06:06:36;2022-05-02 06:17:31;Female;med_service;individual;4;1
6235;2022-05-02 08:50:45;2022-05-02 08:51:51;Male;med_service;individual;4;1
3643;2022-05-02 10:24:00;2022-05-02 10:30:18;Female;info;individual;-1;2
9512;2022-05-02 15:02:57;2022-05-02 15:04:13;Male;info;individual;0;2
2046;2022-05-02 15:13:07;2022-05-02 15:15:32;Male;med_service;individual;3;4
791;2022-05-02 20:35:00;2022-05-02 20:36:28;Female;med_service;individual;2;2
6601;2022-05-02 20:45:54;2022-05-02 21:01:31;Female;med_service;individual;5;4
2132;2022-05-02 21:06:00;2022-05-02 21:08:52;Female;med_service;individual;2;3
400;2022-05-02 22:35:10;2022-05-02 22:42:53;Female;med_service;individual;5;5
7228;2022-05-03 02:50:25;2022-05-03 03:04:38;Male;med_service;individual;3;1
8371;2022-05-03 05:39:32;2022-05-03 05:43:11;Male;med_service;individual;5;5
5776;2022-05-03 05:39:32;2022-05-03 05:54:03;Female;med_service;individual;2;5
8559;2022-05-03 06:21:41;2022-05-03 06:22:48;Male;med_service;individual;3;2
4690;2022-05-03 09:35:45;2022-05-03 10:00:22;Female;med_service;individual;3;3
5157;2022-05-03 11:58:19;2022-05-03 12:08:10;Female;med_service;individual;2;5
8510;2022-05-03 13:23:18;2022-05-03 13:23:59;Female;med_service;individual;1;5
1711;2022-05-03 15:23:41;2022-05-03 15:25:53;Female;med_service;individual;2;5
7490;2022-05-03 17:05:41;2022-05-03 17:53:46;Female;med_service;individual;5;5
6064;2022-05-03 22:06:53;2022-05-03 22:20:16;Male;med_service;individual;3;3
1099;2022-05-04 01:27:54;2022-05-04 01:47:13;Male;med_service;individual;5;2
7114;2022-05-04 02:21:04;2022-05-04 02:23:36;Male;med_service;individual;1;5
4567;2022-05-04 04:36:29;2022-05-04 04:37:55;Male;info;individual;0;3
9955;2022-05-04 07:29:59;2022-05-04 07:31:38;Female;med_service;individual;1;5
2787;2022-05-04 12:44:47;2022-05-04 12:47:36;Male;med_service;individual;5;1
7220;2022-05-04 13:52:18;2022-05-04 13:59:27;Female;med_service;individual;2;4
2538;2022-05-04 15:47:32;2022-05-04 16:08:35;Male;med_service;individual;5;5
105;2022-05-04 18:57:14;2022-05-04 18:59:15;Female;info;individual;0;4
1594;2022-05-04 20:38:54;2022-05-04 20:56:44;Female;med_service;individual;2;3
6751;2022-05-04 21:25:30;2022-05-04 21:31:26;Male;info;individual;0;3
1094;2022-05-04 21:25:30;2022-05-04 22:34:34;Male;med_service;The business;49;1
295;2022-05-04 23:12:43;2022-05-04 23:16:24;Male;med_service;individual;2;2
6960;2022-05-05 06:52:13;2022-05-05 06:53:06;Female;med_service;individual;1;2
7217;2022-05-05 10:10:29;2022-05-05 10:10:55;Female;med_service;individual;2;2
7542;2022-05-05 10:10:29;2022-05-05 10:33:22;Female;med_service;individual;5;2
8797;2022-05-05 12:48:15;2022-05-05 12:52:57;Female;med_service;individual;5;2
6761;2022-05-05 15:03:11;2022-05-05 15:40:35;Male;med_service;individual;5;2
1929;2022-05-05 23:27:54;2022-05-05 23:31:18;Male;med_service;individual;3;1
4518;2022-05-06 01:55:49;2022-05-06 02:02:20;Male;med_service;individual;-1;5
7581;2022-05-06 03:44:30;2022-05-06 03:48:18;Female;med_service;individual;5;5
8165;2022-05-06 09:58:42;2022-05-06 09:59:36;Male;med_service;individual;5;4
5790;2022-05-06 10:44:53;2022-05-06 10:49:42;Male;med_service;individual;1;5
72;2022-05-06 15:36:19;2022-05-06 15:45:06;Male;med_service;individual;2;5
5204;2022-05-06 16:28:23;2022-05-06 16:53:28;Male;med_service;individual;4;3
7937;2022-05-06 21:51:30;2022-05-06 22:06:45;Male;med_service;individual;4;4
934;2022-05-07 00:57:53;2022-05-07 00:58:31;Male;med_service;individual;3;5
9433;2022-05-07 01:35:04;2022-05-07 01:46:21;Female;med_service;The business;28;2
1506;2022-05-07 04:55:08;2022-05-07 04:57:29;Male;info;individual;0;5
9749;2022-05-07 04:59:39;2022-05-07 05:00:17;Female;info;individual;0;2
517;2022-05-07 13:37:34;2022-05-07 13:45:41;Female;med_service;individual;5;5
5322;2022-05-07 13:37:34;2022-05-07 13:54:04;Male;med_service;individual;3;1
9893;2022-05-07 14:41:21;2022-05-07 15:23:17;Male;med_service;individual;4;2
5131;2022-05-07 21:10:10;2022-05-07 21:27:52;Female;med_service;individual;4;5
7807;2022-05-07 23:59:33;2022-05-08 00:03:36;Female;info;individual;-1;4
4993;2022-05-08 02:08:05;2022-05-08 02:16:29;Male;med_service;individual;5;2
8885;2022-05-08 08:22:04;2022-05-08 08:28:22;Female;info;individual;0;5
3366;2022-05-08 09:16:41;2022-05-08 09:26:42;Female;med_service;individual;2;3
4561;2022-05-08 16:27:39;2022-05-08 16:42:13;Male;med_service;individual;2;4
6454;2022-05-08 20:00:00;2022-05-08 20:27:13;Male;med_service;individual;3;2
3946;2022-05-08 21:35:16;2022-05-08 21:37:02;Female;med_service;individual;4;2
9500;2022-05-08 21:35:16;2022-05-09 02:03:49;Female;med_service;The business;26;1
9598;2022-05-08 21:37:02;2022-05-08 21:37:53;Male;info;individual;0;3
8838;2022-05-08 21:37:53;2022-05-08 21:53:26;Male;med_service;individual;2;5
5638;2022-05-08 21:53:26;2022-05-08 21:54:53;Male;info;individual;-1;5
916;2022-05-08 21:54:53;2022-05-08 22:34:07;Male;med_service;individual;4;4
2657;2022-05-08 22:34:07;2022-05-09 14:38:56;Male;med_service;The business;28;1
7848;2022-05-09 02:03:49;2022-05-09 02:03:55;Male;med_service;individual;1;4
4428;2022-05-09 02:03:49;2022-05-09 04:43:49;Male;med_service;The business;32;2
656;2022-05-09 02:03:55;2022-05-09 02:05:59;Female;med_service;individual;2;4
7182;2022-05-09 04:43:49;2022-05-09 04:57:02;Female;med_service;individual;1;5
1372;2022-05-09 04:57:02;2022-05-09 04:58:27;Male;info;individual;-1;1
7081;2022-05-09 04:58:27;2022-05-09 04:59:46;Male;med_service;individual;2;3
7949;2022-05-09 04:59:46;2022-05-09 05:45:54;Female;med_service;individual;5;2
9531;2022-05-09 05:45:54;2022-05-09 05:54:46;Female;med_service;individual;4;2
8586;2022-05-09 05:54:46;2022-05-09 06:21:05;Male;med_service;individual;2;5
5258;2022-05-09 06:21:05;2022-05-09 07:14:11;Male;med_service;individual;5;3
1617;2022-05-09 14:51:46;2022-05-09 14:55:43;Female;med_service;individual;3;3
3425;2022-05-09 14:51:46;2022-05-09 18:14:11;Female;med_service;The business;44;5
4667;2022-05-09 14:55:43;2022-05-09 14:58:47;Male;med_service;individual;3;1
7502;2022-05-09 14:58:47;2022-05-09 15:03:18;Female;med_service;individual;2;5
3610;2022-05-09 20:28:35;2022-05-09 20:38:19;Male;med_service;individual;4;1
5051;2022-05-09 23:12:45;2022-05-09 23:27:00;Female;med_service;individual;4;4
1001;2022-05-10 12:35:59;2022-05-10 12:40:00;Male;med_service;individual;2;4
6203;2022-05-10 13:30:14;2022-05-10 13:34:30;Male;med_service;individual;3;1
5869;2022-05-10 21:59:52;2022-05-10 22:02:30;Male;info;individual;-1;2
9307;2022-05-10 22:30:07;2022-05-10 22:32:41;Male;med_service;individual;3;2
3022;2022-05-11 01:02:43;2022-05-11 01:07:05;Male;med_service;individual;3;2
2829;2022-05-11 03:21:36;2022-05-11 03:21:55;Male;info;individual;0;1
6827;2022-05-11 04:47:47;2022-05-11 04:58:27;Female;info;individual;-1;1
4908;2022-05-11 06:31:18;2022-05-11 06:32:55;Female;med_service;individual;2;4
8753;2022-05-11 08:29:27;2022-05-11 08:54:21;Male;med_service;individual;5;1
4951;2022-05-11 09:52:00;2022-05-11 09:53:20;Male;med_service;individual;4;5
5697;2022-05-11 15:03:59;2022-05-11 15:04:55;Female;med_service;individual;-1;2
8683;2022-05-11 19:02:16;2022-05-11 19:04:26;Female;med_service;individual;2;3
7628;2022-05-11 20:39:35;2022-05-11 20:47:54;Male;med_service;individual;-1;1
714;2022-05-11 20:55:46;2022-05-11 20:55:56;Female;med_service;individual;-1;3
4847;2022-05-11 23:43:16;2022-05-11 23:45:46;Female;med_service;individual;2;2
6813;2022-05-12 00:33:32;2022-05-12 01:03:36;Male;med_service;individual;5;1
5947;2022-05-12 06:31:51;2022-05-12 06:35:14;Male;med_service;individual;2;5
3292;2022-05-12 07:17:27;2022-05-12 07:18:09;Female;med_service;individual;5;1
9325;2022-05-12 07:17:27;2022-05-12 15:00:53;Female;med_service;The business;39;1
6933;2022-05-12 07:18:09;2022-05-12 07:22:14;Female;info;individual;-1;5
2021;2022-05-12 07:22:14;2022-05-12 07:23:12;Female;med_service;individual;2;2
5919;2022-05-12 07:23:12;2022-05-12 07:29:34;Male;med_service;individual;3;2
6866;2022-05-12 07:29:34;2022-05-12 07:32:16;Male;info;individual;0;2
3329;2022-05-12 15:51:54;2022-05-12 16:20:03;Male;med_service;individual;2;4
6107;2022-05-12 17:19:18;2022-05-12 17:31:31;Male;med_service;individual;4;4
5905;2022-05-12 18:19:22;2022-05-12 18:25:04;Male;med_service;individual;2;5
6691;2022-05-13 02:17:50;2022-05-13 02:25:15;Male;info;individual;0;2
9564;2022-05-13 02:17:50;2022-05-13 02:42:18;Female;med_service;individual;5;4
9332;2022-05-13 07:03:40;2022-05-13 07:07:14;Male;med_service;individual;-1;1
4664;2022-05-13 07:03:40;2022-05-13 09:12:59;Female;med_service;The business;29;5
5393;2022-05-13 09:39:42;2022-05-13 10:01:37;Female;med_service;individual;5;4
9179;2022-05-13 10:08:05;2022-05-13 10:13:41;Female;info;individual;0;4
3056;2022-05-13 10:29:51;2022-05-13 10:34:48;Male;med_service;individual;3;4
6296;2022-05-13 11:05:37;2022-05-13 11:11:42;Male;med_service;individual;2;4
1708;2022-05-13 15:30:05;2022-05-13 15:35:29;Female;med_service;individual;2;3
697;2022-05-13 15:42:04;2022-05-13 15:47:45;Female;med_service;individual;2;1
8482;2022-05-13 18:28:09;2022-05-13 22:50:51;Male;med_service;The business;34;3
1509;2022-05-14 02:54:57;2022-05-14 02:57:42;Male;med_service;individual;1;1
8700;2022-05-14 04:31:41;2022-05-14 04:39:30;Male;info;individual;0;3
582;2022-05-14 09:46:57;2022-05-14 10:02:10;Male;med_service;The business;39;5
8184;2022-05-14 10:34:53;2022-05-14 10:36:29;Male;med_service;individual;1;3
8833;2022-05-14 13:21:46;2022-05-14 13:22:35;Male;med_service;individual;-1;3
1691;2022-05-14 14:49:41;2022-05-14 14:51:02;Female;info;individual;0;3
