id;start_session;stop_session;sex;travel_country;number_of_travalers;travel_date;consultation;website_page;cons_duration;travel_amount
7770417;2023-08-16 13:55:53.153531;2023-08-16 14:59:22.228464;1;Dominican Republic;5;PASS;PASS;PASS;PASS;516000.0
1619044;2023-08-16 15:31:12.630717;2023-08-16 16:16:47.227029;0;United Arab Emirates;5;PASS;PASS;PASS;PASS;720300.0
7804396;2023-08-16 18:36:46.901855;2023-08-16 19:50:06.680478;0;Russia;5;PASS;PASS;PASS;PASS;160000.0
29674;2023-08-16 17:47:16.542389;2023-08-16 21:17:33.506374;0;Thailand;2;PASS;PASS;PASS;PASS;306000.0
5714203;2023-08-16 22:40:36.577754;2023-08-16 23:29:35.319979;1;Russia;3;PASS;PASS;PASS;PASS;99600.0
6869817;2023-08-17 02:29:18.832688;2023-08-17 03:54:31.310401;1;United Arab Emirates;3;PASS;PASS;PASS;PASS;436590.0
941401;2023-08-17 05:02:43.388712;2023-08-17 08:19:13.263452;0;Italy;1;PASS;PASS;PASS;PASS;148500.0
6899114;2023-08-17 11:24:06.271179;2023-08-17 12:35:55.475059;0;Italy;3;PASS;PASS;PASS;PASS;369000.0
4457857;2023-08-17 13:01:24.330504;2023-08-17 13:31:52.193754;0;Russia;4;PASS;PASS;PASS;PASS;124800.0
3388833;2023-08-17 14:59:24.230798;2023-08-17 20:23:11.416741;1;Russia;2;PASS;PASS;PASS;PASS;67200.0
8386829;2023-08-17 00:00:58.084743;2023-08-17 23:55:55.921149;1;United Arab Emirates;2;PASS;PASS;PASS;PASS;264600.0
9147135;2023-08-18 00:31:21.382193;2023-08-18 01:50:31.316859;1;Italy;1;PASS;PASS;PASS;PASS;150000.0
3143667;2023-08-18 01:57:25.727905;2023-08-18 03:34:24.179475;1;Dominican Republic;1;PASS;PASS;PASS;PASS;103200.0
6028653;2023-08-18 00:04:30.666139;2023-08-18 05:31:19.880688;0;Russia;4;PASS;PASS;PASS;PASS;124800.0
8994793;2023-08-18 06:28:09.572855;2023-08-18 06:58:20.564565;0;Italy;2;PASS;PASS;PASS;PASS;264000.0
2046059;2023-08-18 11:37:14.237501;2023-08-18 13:42:32.789714;0;Dominican Republic;4;PASS;PASS;PASS;PASS;369600.0
5100952;2023-08-18 13:43:06.419851;2023-08-18 13:50:45.535955;0;Kazakhstan;1;PASS;PASS;PASS;PASS;53900.0
5282746;2023-08-15 12:23:43.041902;2023-08-18 19:23:14.815455;0;Russia;4;PASS;PASS;PASS;PASS;145600.0
9600669;2023-08-19 05:36:53.400455;2023-08-19 06:08:10.252283;1;United Arab Emirates;4;PASS;PASS;PASS;PASS;499800.0
5013063;2023-08-19 03:20:49.326675;2023-08-19 08:27:04.184129;1;Dominican Republic;1;PASS;PASS;PASS;PASS;100800.0
4803282;2023-08-19 04:27:01.317413;2023-08-19 11:26:17.559079;1;Russia;5;PASS;PASS;PASS;PASS;178000.0
8395070;2023-08-19 16:32:21.695506;2023-08-19 16:43:28.484620;1;Kazakhstan;1;PASS;PASS;PASS;PASS;60900.0
6768570;2023-08-20 00:00:35.566628;2023-08-20 00:11:20.085986;1;Thailand;3;PASS;PASS;PASS;PASS;453900.0
5899868;2023-08-20 00:45:28.836560;2023-08-20 01:30:36.567295;1;United Arab Emirates;2;PASS;PASS;PASS;PASS;232260.0
805049;2023-08-19 22:42:22.086504;2023-08-20 05:01:58.664702;0;Russia;4;PASS;PASS;PASS;PASS;123200.0
1899405;2023-08-20 09:15:13.978813;2023-08-20 09:44:06.922933;0;Russia;2;PASS;PASS;PASS;PASS;76000.0
8498062;2023-08-20 10:05:39.884358;2023-08-20 10:32:15.526460;0;Thailand;3;PASS;PASS;PASS;PASS;438600.0
4618556;2023-08-20 13:44:09.889975;2023-08-20 16:18:39.358533;1;United Arab Emirates;5;PASS;PASS;PASS;PASS;690900.0
7537492;2023-08-20 13:24:58.517131;2023-08-20 17:31:56.897136;1;Kazakhstan;5;PASS;PASS;PASS;PASS;315000.0
6565094;2023-08-20 18:23:29.691746;2023-08-20 19:22:55.053293;0;Dominican Republic;3;PASS;PASS;PASS;PASS;284400.0
3023949;2023-08-20 14:38:57.040514;2023-08-20 22:41:01.557801;1;United Arab Emirates;3;PASS;PASS;PASS;PASS;352800.0
1320358;2023-08-20 23:27:08.140046;2023-08-20 23:44:24.758879;0;United Arab Emirates;3;PASS;PASS;PASS;PASS;383670.0
4290089;2023-08-20 23:55:53.779521;2023-08-21 01:18:18.525111;1;Russia;5;PASS;PASS;PASS;PASS;194000.0
4623258;2023-08-21 12:18:39.248800;2023-08-21 12:45:27.525524;0;Italy;5;PASS;PASS;PASS;PASS;690000.0
5251533;2023-08-21 21:48:57.516054;2023-08-22 00:00:03.774384;1;Russia;1;PASS;PASS;PASS;PASS;36800.0
5279225;2023-08-22 00:18:06.508908;2023-08-22 01:36:43.690822;0;United Arab Emirates;1;PASS;PASS;PASS;PASS;139650.0
4763622;2023-08-22 05:24:12.953609;2023-08-22 06:52:23.329970;0;United Arab Emirates;1;PASS;PASS;PASS;PASS;124950.0
5815363;2023-08-22 09:02:17.208796;2023-08-22 10:46:21.590843;1;Dominican Republic;2;PASS;PASS;PASS;PASS;187200.0
5150536;2023-08-22 14:12:29.737247;2023-08-22 14:15:27.986456;1;United Arab Emirates;5;PASS;PASS;PASS;PASS;683550.0
5471824;2023-08-22 17:37:53.429050;2023-08-23 02:53:10.937679;0;Russia;4;PASS;PASS;PASS;PASS;144000.0
4941279;2023-08-23 03:48:13.825762;2023-08-23 06:44:02.507857;0;Russia;4;PASS;PASS;PASS;PASS;158400.0
8275418;2023-08-23 08:20:30.377002;2023-08-23 08:53:28.694148;0;Thailand;2;PASS;PASS;PASS;PASS;255000.0
4519721;2023-08-21 16:11:15.958199;2023-08-23 16:02:51.277719;0;United Arab Emirates;1;PASS;PASS;PASS;PASS;117600.0
7544743;2023-08-23 21:15:45.102346;2023-08-24 00:52:08.279468;0;Thailand;2;PASS;PASS;PASS;PASS;282200.0
264245;2023-08-24 01:13:47.405250;2023-08-24 04:28:16.703171;1;Italy;3;PASS;PASS;PASS;PASS;400500.0
3376084;2023-08-24 07:24:36.059832;2023-08-24 08:05:37.084253;0;Kazakhstan;2;PASS;PASS;PASS;PASS;133000.0
9461446;2023-08-24 13:46:39.029462;2023-08-24 13:54:14.204385;1;Kazakhstan;4;PASS;PASS;PASS;PASS;235200.0
7820508;2023-08-24 16:05:00.818784;2023-08-24 16:37:24.647445;0;United Arab Emirates;3;PASS;PASS;PASS;PASS;388080.0
6067726;2023-08-23 09:11:13.351321;2023-08-26 00:17:37.123769;1;Kazakhstan;1;PASS;PASS;PASS;PASS;66500.0
5092736;2023-08-26 00:35:57.362470;2023-08-26 06:22:58.400320;0;Italy;4;PASS;PASS;PASS;PASS;552000.0
5197627;2023-08-26 15:36:32.922910;2023-08-26 16:21:45.979007;0;Italy;1;PASS;PASS;PASS;PASS;136500.0
1617075;2023-08-26 16:43:29.098859;2023-08-26 16:57:16.096948;0;Kazakhstan;3;PASS;PASS;PASS;PASS;180600.0
4875060;2023-08-26 19:33:10.668462;2023-08-26 21:29:57.945717;1;Dominican Republic;3;PASS;PASS;PASS;PASS;277200.0
5305555;2023-08-24 21:50:41.317420;2023-08-27 06:55:43.425432;0;Russia;5;PASS;PASS;PASS;PASS;156000.0
6335500;2023-08-27 10:49:55.473280;2023-08-27 13:20:33.391433;0;Italy;5;PASS;PASS;PASS;PASS;592500.0
4563164;2023-08-28 00:41:24.971210;2023-08-28 01:09:09.264951;0;Dominican Republic;4;PASS;PASS;PASS;PASS;384000.0
642981;2023-08-28 03:05:10.452263;2023-08-28 07:03:22.351820;0;Kazakhstan;1;PASS;PASS;PASS;PASS;67900.0
1153528;2023-08-28 08:37:06.430909;2023-08-28 09:04:28.841312;0;United Arab Emirates;1;PASS;PASS;PASS;PASS;114660.0
6336441;2023-08-28 12:16:44.879397;2023-08-28 12:19:22.003865;0;Russia;1;PASS;PASS;PASS;PASS;30000.0
9560335;2023-08-28 12:22:10.585582;2023-08-28 13:38:10.057379;0;Thailand;5;PASS;PASS;PASS;PASS;850000.0
3505632;2023-08-27 22:07:27.752669;2023-08-28 17:10:41.127782;0;Kazakhstan;3;PASS;PASS;PASS;PASS;191100.0
3877163;2023-08-28 18:05:14.462589;2023-08-28 20:47:07.136447;1;United Arab Emirates;2;PASS;PASS;PASS;PASS;244020.0
6940812;2023-08-29 01:33:50.146398;2023-08-29 02:34:36.623675;1;Kazakhstan;1;PASS;PASS;PASS;PASS;51800.0
9459647;2023-08-29 04:57:20.795534;2023-08-29 06:20:21.915189;0;Russia;1;PASS;PASS;PASS;PASS;34400.0
4180629;2023-08-29 02:47:47.066167;2023-08-29 08:59:41.065888;1;Italy;4;PASS;PASS;PASS;PASS;570000.0
3285972;2023-08-29 12:54:20.755998;2023-08-29 13:12:32.609055;0;Italy;5;PASS;PASS;PASS;PASS;615000.0
7668829;2023-08-29 18:51:23.254700;2023-08-29 19:48:59.682030;1;Russia;5;PASS;PASS;PASS;PASS;194000.0
7255892;2023-08-29 21:01:46.385788;2023-08-30 00:58:41.411445;0;United Arab Emirates;4;PASS;PASS;PASS;PASS;529200.0
2940464;2023-08-30 06:50:48.215759;2023-08-30 08:03:56.238567;1;Italy;5;PASS;PASS;PASS;PASS;705000.0
8181582;2023-08-30 09:30:38.399582;2023-08-30 09:51:58.593788;1;Thailand;4;PASS;PASS;PASS;PASS;646000.0
5479910;2023-08-30 11:04:33.331620;2023-08-30 11:08:00.619992;1;Italy;2;PASS;PASS;PASS;PASS;294000.0
7978596;2023-08-30 15:47:03.030623;2023-08-30 16:18:17.550359;1;Italy;1;PASS;PASS;PASS;PASS;127500.0
4175264;2023-08-30 20:08:59.874552;2023-08-31 00:15:58.804336;1;Kazakhstan;4;PASS;PASS;PASS;PASS;246400.0
6850826;2023-08-31 00:59:07.727550;2023-08-31 02:57:31.902973;1;Thailand;4;PASS;PASS;PASS;PASS;496400.0
891882;2023-08-31 04:53:56.234781;2023-08-31 07:25:51.660227;1;Italy;5;PASS;PASS;PASS;PASS;600000.0
6953743;2023-08-31 07:26:34.692581;2023-08-31 09:46:34.137530;0;United Arab Emirates;3;PASS;PASS;PASS;PASS;396900.0
3797504;2023-08-29 11:46:34.722973;2023-08-31 15:56:52.239264;1;Italy;1;PASS;PASS;PASS;PASS;144000.0
3873586;2023-08-31 17:34:40.300769;2023-08-31 19:26:36.273583;0;Kazakhstan;3;PASS;PASS;PASS;PASS;159600.0
4076850;2023-08-31 21:38:01.664042;2023-09-01 00:20:50.115638;0;United Arab Emirates;4;PASS;PASS;PASS;PASS;470400.0
4319311;2023-09-01 02:15:56.819936;2023-09-01 03:10:44.786289;0;Italy;5;PASS;PASS;PASS;PASS;742500.0
3124100;2023-09-01 04:21:21.731167;2023-09-01 06:10:59.112117;0;Russia;4;PASS;PASS;PASS;PASS;158400.0
5905418;2023-09-01 07:21:52.816603;2023-09-01 09:05:03.790373;0;Italy;4;PASS;PASS;PASS;PASS;558000.0
246668;2023-09-01 07:55:07.212800;2023-09-01 12:47:04.491659;0;Russia;4;PASS;PASS;PASS;PASS;147200.0
4695247;2023-09-01 18:04:54.596123;2023-09-01 18:50:18.946358;0;United Arab Emirates;5;PASS;PASS;PASS;PASS;588000.0
8529509;2023-09-01 20:12:12.052151;2023-09-01 20:43:49.506702;1;Russia;5;PASS;PASS;PASS;PASS;188000.0
9649497;2023-09-01 21:03:03.682671;2023-09-01 23:55:29.456131;1;Russia;3;PASS;PASS;PASS;PASS;90000.0
7410838;2023-09-02 00:33:50.142017;2023-09-02 02:32:59.239845;0;United Arab Emirates;3;PASS;PASS;PASS;PASS;339570.0
2038122;2023-09-02 04:14:33.706089;2023-09-02 06:01:30.907619;1;Kazakhstan;1;PASS;PASS;PASS;PASS;69300.0
3693091;2023-09-02 06:27:58.188812;2023-09-03 05:57:12.832900;1;Italy;3;PASS;PASS;PASS;PASS;364500.0
1185600;2023-09-03 07:43:14.503844;2023-09-03 08:13:25.673364;1;United Arab Emirates;5;PASS;PASS;PASS;PASS;551250.0
1142957;2023-09-03 14:44:34.940689;2023-09-03 16:50:01.475392;0;Russia;3;PASS;PASS;PASS;PASS;120000.0
772993;2023-09-03 18:17:35.651451;2023-09-03 19:28:07.933007;1;Dominican Republic;2;PASS;PASS;PASS;PASS;225600.0
6548959;2023-09-03 23:08:10.877793;2023-09-04 00:43:53.842486;1;Italy;4;PASS;PASS;PASS;PASS;504000.0
5430591;2023-09-04 01:23:42.820956;2023-09-04 02:00:25.855244;0;Italy;4;PASS;PASS;PASS;PASS;438000.0
1864493;2023-09-04 03:35:50.409673;2023-09-04 04:56:03.092836;0;Kazakhstan;5;PASS;PASS;PASS;PASS;343000.0
2813306;2023-09-04 09:57:05.813949;2023-09-04 11:34:52.056177;0;Russia;1;PASS;PASS;PASS;PASS;33600.0
7727428;2023-09-04 11:52:21.434827;2023-09-04 12:23:22.496604;1;Kazakhstan;5;PASS;PASS;PASS;PASS;294000.0
8566994;2023-09-04 19:42:51.886248;2023-09-04 20:47:31.540770;1;Russia;3;PASS;PASS;PASS;PASS;100800.0
6455776;2023-09-04 21:15:26.250198;2023-09-04 21:27:34.387023;0;Thailand;5;PASS;PASS;PASS;PASS;850000.0
6099412;2023-09-04 23:10:40.446032;2023-09-05 03:41:05.953068;1;Russia;3;PASS;PASS;PASS;PASS;108000.0
9253445;2023-09-05 04:08:38.327788;2023-09-05 04:14:37.018112;1;United Arab Emirates;5;PASS;PASS;PASS;PASS;624750.0
4343513;2023-09-05 04:36:19.461249;2023-09-05 05:33:45.233891;1;Russia;1;PASS;PASS;PASS;PASS;34000.0
2558960;2023-09-05 11:12:38.627587;2023-09-06 11:47:03.121603;1;Russia;1;PASS;PASS;PASS;PASS;29600.0
5031140;2023-09-06 12:22:32.236133;2023-09-09 13:39:56.119948;0;Thailand;2;PASS;PASS;PASS;PASS;289000.0
2022938;2023-09-09 16:22:13.409068;2023-09-09 17:11:52.659934;0;Italy;5;PASS;PASS;PASS;PASS;720000.0
6255463;2023-09-09 19:30:20.716050;2023-09-09 20:48:35.742913;0;United Arab Emirates;5;PASS;PASS;PASS;PASS;705600.0
8802975;2023-09-09 23:46:00.760992;2023-09-10 00:05:22.219065;0;Thailand;2;PASS;PASS;PASS;PASS;255000.0
3584503;2023-09-10 05:50:52.157941;2023-09-10 06:27:01.681172;1;Thailand;4;PASS;PASS;PASS;PASS;550800.0
1586391;2023-09-10 08:14:26.247723;2023-09-10 08:30:39.085539;0;Kazakhstan;1;PASS;PASS;PASS;PASS;51800.0
2553958;2023-09-10 09:59:51.988852;2023-09-10 13:30:21.890506;1;Dominican Republic;4;PASS;PASS;PASS;PASS;384000.0
6017966;2023-09-10 21:11:51.459271;2023-09-11 02:31:11.579516;0;Dominican Republic;3;PASS;PASS;PASS;PASS;360000.0
881508;2023-09-11 03:38:55.244719;2023-09-11 04:10:44.200461;1;Dominican Republic;1;PASS;PASS;PASS;PASS;97200.0
5794599;2023-09-11 08:23:08.173181;2023-09-11 09:39:42.581579;1;Dominican Republic;3;PASS;PASS;PASS;PASS;342000.0
8859520;2023-09-11 13:57:05.064705;2023-09-11 15:37:22.419150;0;Italy;2;PASS;PASS;PASS;PASS;258000.0
8117975;2023-09-11 17:44:21.548959;2023-09-12 03:15:21.304762;1;Italy;1;PASS;PASS;PASS;PASS;141000.0
4058455;2023-09-12 04:41:42.693285;2023-09-12 04:42:16.572428;1;Italy;2;PASS;PASS;PASS;PASS;219000.0
7002507;2023-09-12 05:18:51.674848;2023-09-12 06:19:38.736285;1;Thailand;5;PASS;PASS;PASS;PASS;799000.0
4173477;2023-09-12 06:46:00.066657;2023-09-12 11:12:20.347617;0;Kazakhstan;4;PASS;PASS;PASS;PASS;226800.0
8011922;2023-09-12 12:59:33.891593;2023-09-12 14:19:47.156152;0;Kazakhstan;1;PASS;PASS;PASS;PASS;58100.0
753800;2023-09-12 16:22:06.060730;2023-09-12 22:44:07.658968;0;Thailand;1;PASS;PASS;PASS;PASS;142800.0
6635698;2023-09-12 22:55:46.423377;2023-09-12 23:56:38.690550;0;Italy;1;PASS;PASS;PASS;PASS;132000.0
4491091;2023-09-13 00:53:31.363911;2023-09-13 01:07:45.047636;0;Kazakhstan;4;PASS;PASS;PASS;PASS;235200.0
6073806;2023-09-13 05:58:12.425083;2023-09-13 15:29:08.235417;1;Thailand;1;PASS;PASS;PASS;PASS;151300.0
6626946;2023-09-13 17:58:37.611702;2023-09-14 11:09:47.954516;0;Russia;4;PASS;PASS;PASS;PASS;158400.0
1044644;2023-09-14 13:15:59.673438;2023-09-14 16:24:54.087274;0;Dominican Republic;1;PASS;PASS;PASS;PASS;92400.0
731878;2023-09-14 19:35:36.301343;2023-09-15 04:02:44.879770;1;Russia;1;PASS;PASS;PASS;PASS;32800.0
5654035;2023-09-15 08:58:29.646983;2023-09-15 11:20:50.860597;1;Dominican Republic;4;PASS;PASS;PASS;PASS;451200.0
4941570;2023-09-15 18:10:04.661000;2023-09-15 18:25:01.604065;1;United Arab Emirates;5;PASS;PASS;PASS;PASS;543900.0
3546986;2023-09-15 18:47:27.468982;2023-09-15 22:00:28.810677;1;United Arab Emirates;2;PASS;PASS;PASS;PASS;276360.0
3721433;2023-09-15 22:28:06.020890;2023-09-15 22:41:22.729640;0;Kazakhstan;5;PASS;PASS;PASS;PASS;280000.0
4414859;2023-09-16 05:16:40.528171;2023-09-16 06:50:07.443265;0;Italy;3;PASS;PASS;PASS;PASS;436500.0
4384919;2023-09-16 11:04:16.831128;2023-09-16 12:03:47.034436;0;United Arab Emirates;3;PASS;PASS;PASS;PASS;436590.0
1150672;2023-09-16 12:40:13.771573;2023-09-16 14:19:21.224869;0;Italy;1;PASS;PASS;PASS;PASS;148500.0
3417384;2023-09-16 17:17:20.992073;2023-09-16 17:29:01.888047;0;Thailand;4;PASS;PASS;PASS;PASS;516800.0
1733890;2023-09-16 19:02:10.177509;2023-09-16 21:12:17.607745;1;Dominican Republic;5;PASS;PASS;PASS;PASS;468000.0
37912;2023-09-17 00:02:43.131070;2023-09-17 01:09:58.086150;1;United Arab Emirates;5;PASS;PASS;PASS;PASS;580650.0
1434529;2023-09-17 01:18:17.486516;2023-09-17 02:40:54.224470;1;Kazakhstan;4;PASS;PASS;PASS;PASS;243600.0
7421925;2023-09-17 09:08:33.178833;2023-09-17 10:41:56.969909;0;United Arab Emirates;2;PASS;PASS;PASS;PASS;291060.0
8606816;2023-09-17 17:50:38.790387;2023-09-17 17:52:14.894114;0;Dominican Republic;1;PASS;PASS;PASS;PASS;98400.0
9345869;2023-09-17 20:40:46.462166;2023-09-18 00:29:04.028234;0;Kazakhstan;2;PASS;PASS;PASS;PASS;117600.0
1238323;2023-09-18 03:51:23.089846;2023-09-18 13:16:44.174011;0;Kazakhstan;4;PASS;PASS;PASS;PASS;268800.0
3988241;2023-09-18 13:26:39.992321;2023-09-18 17:45:30.845105;1;Thailand;2;PASS;PASS;PASS;PASS;309400.0
6468575;2023-09-18 20:34:10.385383;2023-09-18 20:50:39.949148;0;United Arab Emirates;1;PASS;PASS;PASS;PASS;141120.0
8759461;2023-09-18 21:27:18.477781;2023-09-19 14:52:25.446941;0;Kazakhstan;4;PASS;PASS;PASS;PASS;257600.0
3631339;2023-09-19 16:14:21.907754;2023-09-19 16:23:27.831468;1;Kazakhstan;2;PASS;PASS;PASS;PASS;107800.0
3238240;2023-09-19 17:58:18.744514;2023-09-19 18:30:40.642302;0;Russia;5;PASS;PASS;PASS;PASS;174000.0
2439157;2023-09-19 19:51:10.395117;2023-09-19 21:18:33.290627;1;United Arab Emirates;3;PASS;PASS;PASS;PASS;401310.0
872563;2023-09-19 21:53:39.642817;2023-09-19 23:12:20.927426;1;Italy;1;PASS;PASS;PASS;PASS;126000.0
9616117;2023-09-20 06:58:05.441138;2023-09-20 12:58:41.589002;0;Dominican Republic;2;PASS;PASS;PASS;PASS;184800.0
1117437;2023-09-20 14:05:11.355760;2023-09-20 16:41:33.789161;0;Italy;4;PASS;PASS;PASS;PASS;570000.0
9449795;2023-09-20 19:06:38.826219;2023-09-20 19:48:25.893797;1;Italy;4;PASS;PASS;PASS;PASS;486000.0
4692393;2023-09-20 21:39:32.129127;2023-09-20 23:39:19.115792;0;Russia;2;PASS;PASS;PASS;PASS;60800.0
3363154;2023-09-21 00:51:32.704359;2023-09-21 01:57:59.583276;0;United Arab Emirates;4;PASS;PASS;PASS;PASS;588000.0
1421018;2023-09-21 02:13:49.034452;2023-09-21 04:08:47.303050;1;Italy;1;PASS;PASS;PASS;PASS;127500.0
7575546;2023-09-21 04:51:37.011540;2023-09-21 06:33:52.261519;0;Kazakhstan;3;PASS;PASS;PASS;PASS;180600.0
1332228;2023-09-21 07:49:30.233989;2023-09-21 08:08:23.761751;1;Thailand;5;PASS;PASS;PASS;PASS;807500.0
4516785;2023-09-21 08:35:01.171826;2023-09-21 09:34:34.372042;0;Kazakhstan;5;PASS;PASS;PASS;PASS;315000.0
189415;2023-09-21 09:44:05.398838;2023-09-21 10:19:57.657133;1;Thailand;5;PASS;PASS;PASS;PASS;756500.0
3567304;2023-09-21 10:43:25.028065;2023-09-21 12:39:23.715718;1;Thailand;5;PASS;PASS;PASS;PASS;637500.0
3672618;2023-09-21 17:51:03.550137;2023-09-21 19:33:37.302421;1;Dominican Republic;5;PASS;PASS;PASS;PASS;462000.0
331999;2023-09-22 00:15:53.309049;2023-09-22 00:51:32.420162;0;Kazakhstan;3;PASS;PASS;PASS;PASS;210000.0
5133165;2023-09-22 02:27:17.069148;2023-09-22 06:14:35.109941;1;Dominican Republic;3;PASS;PASS;PASS;PASS;342000.0
7092204;2023-09-22 07:26:00.862426;2023-09-22 09:04:13.177845;1;Italy;3;PASS;PASS;PASS;PASS;382500.0
4586240;2023-09-22 10:42:31.707056;2023-09-23 11:56:00.446003;0;Russia;2;PASS;PASS;PASS;PASS;68000.0
8356193;2023-09-23 13:32:29.879215;2023-09-23 14:08:24.651898;0;Kazakhstan;4;PASS;PASS;PASS;PASS;215600.0
6785511;2023-09-23 15:43:05.760313;2023-09-23 16:13:45.753233;1;Russia;3;PASS;PASS;PASS;PASS;104400.0
5448002;2023-09-23 16:41:27.439166;2023-09-23 19:02:30.541724;0;Dominican Republic;3;PASS;PASS;PASS;PASS;324000.0
1603579;2023-09-23 21:29:07.953247;2023-09-23 23:07:02.795411;0;Dominican Republic;1;PASS;PASS;PASS;PASS;99600.0
9989381;2023-09-01 16:55:09.749058;2023-09-24 08:26:52.345987;0;United Arab Emirates;1;PASS;PASS;PASS;PASS;132300.0
688724;2023-09-24 10:47:17.001691;2023-09-24 11:47:50.408543;1;Kazakhstan;2;PASS;PASS;PASS;PASS;128800.0
5752632;2023-09-24 15:26:40.318006;2023-09-24 18:11:13.934189;0;Kazakhstan;4;PASS;PASS;PASS;PASS;271600.0
7918606;2023-09-24 12:41:43.231317;2023-09-24 22:10:49.639114;0;Thailand;1;PASS;PASS;PASS;PASS;151300.0
1046767;2023-09-24 23:12:53.789831;2023-09-24 23:23:35.864147;0;Kazakhstan;3;PASS;PASS;PASS;PASS;157500.0
5521066;2023-09-25 12:34:10.730592;2023-09-25 13:13:59.747862;1;Dominican Republic;4;PASS;PASS;PASS;PASS;408000.0
382314;2023-09-25 14:11:58.665538;2023-09-25 19:17:41.066304;0;Thailand;4;PASS;PASS;PASS;PASS;571200.0
9863393;2023-09-25 21:17:15.931980;2023-09-26 00:45:13.456816;0;United Arab Emirates;2;PASS;PASS;PASS;PASS;285180.0
1951356;2023-09-26 04:10:56.808833;2023-09-26 09:47:36.529725;0;Dominican Republic;3;PASS;PASS;PASS;PASS;313200.0
5785035;2023-09-26 10:47:15.612405;2023-09-26 11:09:58.086701;0;Dominican Republic;4;PASS;PASS;PASS;PASS;350400.0
1823383;2023-08-22 04:59:00.061050;2023-09-26 23:27:09.654503;0;United Arab Emirates;1;PASS;PASS;PASS;PASS;113190.0
2648965;2023-09-27 04:29:43.111190;2023-09-27 05:42:24.734100;0;Dominican Republic;5;PASS;PASS;PASS;PASS;498000.0
2855779;2023-09-27 03:27:29.586425;2023-09-27 07:49:42.341406;0;Kazakhstan;5;PASS;PASS;PASS;PASS;255500.0
3727039;2023-09-27 07:56:33.724449;2023-09-27 08:29:15.151412;0;Kazakhstan;5;PASS;PASS;PASS;PASS;346500.0
8080975;2023-09-27 16:04:15.757847;2023-09-27 16:53:32.804157;0;Thailand;3;PASS;PASS;PASS;PASS;474300.0
113966;2023-09-27 18:36:06.448539;2023-09-27 19:37:29.191114;1;Kazakhstan;1;PASS;PASS;PASS;PASS;61600.0
8751883;2023-09-27 19:43:23.370905;2023-09-27 21:00:32.126919;1;Thailand;3;PASS;PASS;PASS;PASS;397800.0
2342202;2023-09-27 18:02:47.197663;2023-09-27 22:26:05.670532;0;Russia;5;PASS;PASS;PASS;PASS;180000.0
6268228;2023-09-27 22:37:58.393398;2023-09-27 23:57:50.881731;0;Kazakhstan;3;PASS;PASS;PASS;PASS;172200.0
9563260;2023-09-28 00:50:22.350007;2023-09-28 03:36:53.947008;0;Russia;1;PASS;PASS;PASS;PASS;36800.0
5303100;2023-09-28 04:12:07.552855;2023-09-28 05:12:21.056486;0;Russia;2;PASS;PASS;PASS;PASS;72000.0
6014997;2023-09-28 06:30:36.455361;2023-09-28 07:58:23.572855;1;Russia;2;PASS;PASS;PASS;PASS;67200.0
2895651;2023-09-25 10:36:38.984387;2023-09-28 20:51:06.583628;0;United Arab Emirates;3;PASS;PASS;PASS;PASS;361620.0
9150286;2023-09-28 21:33:56.576314;2023-09-28 21:35:43.375356;1;Kazakhstan;1;PASS;PASS;PASS;PASS;56000.0
3546324;2023-09-28 23:37:57.119152;2023-09-28 23:52:51.621473;1;Kazakhstan;3;PASS;PASS;PASS;PASS;210000.0
3202962;2023-09-29 06:13:25.719435;2023-09-29 08:26:07.065301;1;Kazakhstan;2;PASS;PASS;PASS;PASS;109200.0
2159232;2023-09-29 10:43:41.126655;2023-09-29 11:06:17.560268;0;United Arab Emirates;2;PASS;PASS;PASS;PASS;261660.0
9829522;2023-09-29 03:56:16.177627;2023-09-29 13:57:49.304172;0;Thailand;4;PASS;PASS;PASS;PASS;584800.0
5859752;2023-09-29 16:20:06.964417;2023-09-29 18:01:24.900348;0;Dominican Republic;4;PASS;PASS;PASS;PASS;475200.0
1280781;2023-09-29 16:26:49.498956;2023-09-29 20:24:43.095105;0;Kazakhstan;2;PASS;PASS;PASS;PASS;107800.0
8091399;2023-09-29 23:33:38.009092;2023-09-29 23:58:42.895027;1;Thailand;5;PASS;PASS;PASS;PASS;688500.0
2053177;2023-09-30 01:15:54.453635;2023-09-30 01:32:08.093582;1;Russia;1;PASS;PASS;PASS;PASS;35600.0
9958019;2023-09-30 03:12:11.790439;2023-09-30 03:21:56.670216;0;Dominican Republic;3;PASS;PASS;PASS;PASS;273600.0
4482706;2023-09-30 04:07:59.406472;2023-09-30 04:11:57.216068;0;Thailand;5;PASS;PASS;PASS;PASS;637500.0
78162;2023-09-30 08:38:21.824142;2023-09-30 09:12:49.586871;0;Dominican Republic;1;PASS;PASS;PASS;PASS;97200.0
3785123;2023-09-30 12:05:13.454696;2023-09-30 12:09:07.430968;1;United Arab Emirates;5;PASS;PASS;PASS;PASS;573300.0
7674337;2023-09-30 14:50:09.049032;2023-09-30 18:29:30.564902;1;United Arab Emirates;2;PASS;PASS;PASS;PASS;229320.0
3556524;2023-09-30 19:31:14.167343;2023-09-30 22:11:41.139368;0;Kazakhstan;2;PASS;PASS;PASS;PASS;107800.0
1360981;2023-09-30 22:39:32.565460;2023-09-30 23:44:18.223833;0;Kazakhstan;4;PASS;PASS;PASS;PASS;210000.0
